Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
International Affairs,2019-04-01,12.99,"0 .. 20,000",Great Idea Games,Great Idea Games,0.00E+00,2.00E+04,0,20.0K
Ufflegrim,2020-04-06,7.99,"0 .. 20,000",Corpse King Games,Corpse King Games,0.00E+00,2.00E+04,0,20.0K
Dark Miasma,2019-10-17,14.99,"0 .. 20,000",Uncommon Potential Games,Uncommon Potential Games,0.00E+00,2.00E+04,0,20.0K
Neckbeardia,2019-08-14,0.99,"0 .. 20,000",Keystone Knight,Bush League,0.00E+00,2.00E+04,0,20.0K
Azurebreak Heroes,2020-11-19,6.99,"0 .. 20,000",Piotr Powroziewicz,Piotr Powroziewicz,0.00E+00,2.00E+04,0,20.0K
La Historia De,2020-02-25,6.99,"0 .. 20,000",K26 Games,K26 Games,0.00E+00,2.00E+04,0,20.0K
Master Of Dodging,2020-04-11,0.0,"0 .. 20,000",古鱼竿工作室Ancient Fishing Rod,古鱼竿工作室Ancient Fishing Rod,0.00E+00,2.00E+04,0,20.0K
Order from Caos,2020-06-16,4.99,"0 .. 20,000",White Vortex Games,White Vortex Games,0.00E+00,2.00E+04,0,20.0K
Pumpkin Farmer,2020-07-12,1.99,"0 .. 20,000",FrozenMelter,FrozenMelter,0.00E+00,2.00E+04,0,20.0K
Ironseed 25th Anniversary Edition,2020-09-21,14.99,"0 .. 20,000","Robert Morgan, Jeremy Stanton",Channel 7 Software,0.00E+00,2.00E+04,0,20.0K
C.A.P.S. - Cyber Animal Planet Survival,2021-10-15,1.99,"0 .. 20,000",iv2 Games,iv2 Games,0.00E+00,2.00E+04,0,20.0K
Echoed Memories,2021-11-05,7.99,"0 .. 20,000",Echo607,Echo607,0.00E+00,2.00E+04,0,20.0K
Community College Hero: Fun and Games,2022-02-03,4.99,"0 .. 20,000",Hosted Games,Hosted Games,0.00E+00,2.00E+04,0,20.0K
Looping Bravery,2022-09-28,4.99,"0 .. 20,000",Purisic Games,Purisic Games,0.00E+00,2.00E+04,0,20.0K
Pawsecuted,2023-03-24,11.99,"0 .. 20,000",Poking Water Games,Poking Water Games,0.00E+00,2.00E+04,0,20.0K
The Revenge of Mr.Samuel,2022-05-04,1.99,"0 .. 20,000",Babbosa Studios,Babbosa Studios,0.00E+00,2.00E+04,0,20.0K
Lunaela,2022-05-13,4.09,"0 .. 20,000",Doky,Doky,0.00E+00,2.00E+04,0,20.0K
Bargue,2022-06-17,4.99,"0 .. 20,000",Evenmore Games,Evenmore Games,0.00E+00,2.00E+04,0,20.0K
Mineralis,2022-10-20,9.99,"0 .. 20,000",Studio Esagames,Studio Esagames,0.00E+00,2.00E+04,0,20.0K
Furious Sword,2022-11-17,2.19,"0 .. 20,000",Alex Loman,Alex Loman,0.00E+00,2.00E+04,0,20.0K
Animal Academy,2023-02-22,3.99,"0 .. 20,000",Team BPXI,Team BPXI,0.00E+00,2.00E+04,0,20.0K
Asher,2018-03-12,5.99,"0 .. 20,000",Danl2o2o,Danl2o2o,0.00E+00,2.00E+04,0,20.0K
Dark and Bright,2017-11-29,3.99,"0 .. 20,000",Rinober,Rinober,0.00E+00,2.00E+04,0,20.0K
Secrets of Arcadia,2017-10-02,4.99,"0 .. 20,000",Team OctoPoodle,Team OctoPoodle,0.00E+00,2.00E+04,0,20.0K
岚零之风 - Wind Horizon,2017-09-03,1.99,"0 .. 20,000",RBIOKuriboh,RBIOKuriboh,0.00E+00,2.00E+04,0,20.0K
Theseus: Journey to Athens,2019-02-27,4.99,"0 .. 20,000",Antiquity Studio,Antiquity Studio,0.00E+00,2.00E+04,0,20.0K
Stream Battlecards,2018-01-28,9.99,"0 .. 20,000",Pascal Dittrich,padSoft,0.00E+00,2.00E+04,0,20.0K
Rogue Frontiers,2022-12-23,11.99,"0 .. 20,000","Vector X Studios, LLC","Vector X Studios, LLC",0.00E+00,2.00E+04,0,20.0K
The Book of Shadows,2021-01-28,14.99,"0 .. 20,000",Tiny Goblin Productions,Aldorlea Games,0.00E+00,2.00E+04,0,20.0K
Bit Orchard,2021-05-19,6.99,"0 .. 20,000",2Boone Games,2Boone Games,0.00E+00,2.00E+04,0,20.0K
Dice Knight: Mystery of the Moirai,2021-06-11,11.99,"0 .. 20,000",Die of Death Games,Die of Death Games,0.00E+00,2.00E+04,0,20.0K
#tacticalunderground arcade,2021-10-23,0.0,"0 .. 20,000",Pavel Repin,Repin Develop,0.00E+00,2.00E+04,0,20.0K
Warlordocracy,2022-07-16,4.99,"0 .. 20,000","Brian Lancaster, Laughing Coyote Software","Brian Lancaster, Laughing Coyote Software",0.00E+00,2.00E+04,0,20.0K
如果还有明天 If I Still Had Tomorrow,2022-01-13,1.99,"0 .. 20,000","喏喏小小工作室, 追时工作室","喏喏小小工作室, 追时工作室",0.00E+00,2.00E+04,0,20.0K
Puzzle Battler! Mirai,2022-04-20,6.99,"0 .. 20,000",Wandering Wonder Studio,Wandering Wonder Studio,0.00E+00,2.00E+04,0,20.0K
Generic RPG Idle,2022-07-11,4.99,"0 .. 20,000","Pidroh, PERENNIAL HEARTS LLC.",PERENNIAL HEARTS LLC.,0.00E+00,2.00E+04,0,20.0K
边缘项目 / Living Island Project,2022-04-08,9.99,"0 .. 20,000",LIP制作组,LIP制作组,0.00E+00,2.00E+04,0,20.0K
Burial Stone,2022-06-30,9.99,"0 .. 20,000",Ofer Rubinstein,Ofer Rubinstein,0.00E+00,2.00E+04,0,20.0K
Tower Defender VR: Last Adventure,2022-07-08,19.99,"0 .. 20,000",Suplife Games,Suplife Games,0.00E+00,2.00E+04,0,20.0K
MAGNET EFFECT,2022-12-26,2.99,"0 .. 20,000",PTL,PTL,0.00E+00,2.00E+04,0,20.0K
Orcen Axe,2022-11-15,1.99,"0 .. 20,000",origamihero games,origamihero games,0.00E+00,2.00E+04,0,20.0K
Love Quest,2023-02-14,4.99,"0 .. 20,000",Otis Miller,Fire Cycle Games,0.00E+00,2.00E+04,0,20.0K
Stellar Echoes,2022-12-27,6.99,"0 .. 20,000",Li Yin,Li Yin,0.00E+00,2.00E+04,0,20.0K
巫族 WITCH RACE,2023-04-07,7.19,"0 .. 20,000",安格法,安格法,0.00E+00,2.00E+04,0,20.0K
PANIC at Multiverse High!,2016-08-17,4.99,"0 .. 20,000",DoubleBear Productions,DoubleBear Productions,0.00E+00,2.00E+04,0,20.0K
World of Islands - Treasure Hunt,2018-06-12,4.99,"0 .. 20,000","SilverDam™, MJM",SilverDam™,0.00E+00,2.00E+04,0,20.0K
Kinkshamed,2018-08-05,1.99,"0 .. 20,000",NCTkl,NCTkl,0.00E+00,2.00E+04,0,20.0K
Haramatia,2020-07-02,1.99,"0 .. 20,000",Salavat Kasimov,Sevite byte studio,0.00E+00,2.00E+04,0,20.0K
Spellinkers,2019-11-11,0.99,"0 .. 20,000",PixLuna Game Studio,PixLuna Game Studio,0.00E+00,2.00E+04,0,20.0K
Lootcraft,2019-11-14,7.99,"0 .. 20,000",EricSchmitt,EricSchmitt,0.00E+00,2.00E+04,0,20.0K
Killer Gin,2020-10-25,14.99,"0 .. 20,000",The Killer Gin,The Killer Gin,0.00E+00,2.00E+04,0,20.0K
Jack Walker: Ethereal,2020-10-14,14.99,"0 .. 20,000",ROG STUDIOS,ROG STUDIOS,0.00E+00,2.00E+04,0,20.0K
CESSPOOL,2022-10-28,3.99,"0 .. 20,000","Guillaume ""Tryton"" Collignon",Radio Cloaque,0.00E+00,2.00E+04,0,20.0K
Witchaven II: Blood Vengeance,2021-06-17,7.99,"0 .. 20,000",Capstone Software,SNEG,0.00E+00,2.00E+04,0,20.0K
Dagger of heroes,2022-08-30,2.59,"0 .. 20,000",Nikita Morti,Nikita Morti,0.00E+00,2.00E+04,0,20.0K
Decromancer,2015-10-13,9.99,"0 .. 20,000",UNIT9,UNIT9,0.00E+00,2.00E+04,0,20.0K
Selatria: Advent of the Dakk'rian Empire,2017-02-03,4.99,"0 .. 20,000",Whim Independent Studios,Whim Independent Studios,0.00E+00,2.00E+04,0,20.0K
Creekside Creep Invasion,2017-10-11,9.99,"0 .. 20,000",Ouch Giver Games,Ouch Giver Games,0.00E+00,2.00E+04,0,20.0K
Korvux - Chapter 1,2019-03-15,1.99,"0 .. 20,000",Korvux.pro,YWP,0.00E+00,2.00E+04,0,20.0K
Ferret Scoundrels,2019-05-09,19.99,"0 .. 20,000",Cryogenic Entertainment,Cryogenic Entertainment,0.00E+00,2.00E+04,0,20.0K
Eldarune: Tides of Existence,2019-11-25,10.0,"0 .. 20,000",Quantum Existence,Quantum Existence,0.00E+00,2.00E+04,0,20.0K
Portal Dungeon: Goblin Escape,2021-11-01,10.99,"0 .. 20,000",DillyFrame,DillyFrame,0.00E+00,2.00E+04,0,20.0K
Spoils of Plunder,2021-08-31,0.0,"0 .. 20,000",Dapper Grim Studios,Dapper Grim Studios,0.00E+00,2.00E+04,0,20.0K
Dark Sales,2020-05-29,4.99,"0 .. 20,000",Optic Scatter Games,Optic Scatter Games,0.00E+00,2.00E+04,0,20.0K
Epocria,2021-07-14,14.99,"0 .. 20,000",Status Void Interactive,Status Void Interactive,0.00E+00,2.00E+04,0,20.0K
Aoihana,2022-04-05,19.99,"0 .. 20,000",玫瑰工作室,玫瑰工作室,0.00E+00,2.00E+04,0,20.0K
Obedient Servant,2022-09-19,2.59,"0 .. 20,000",Nikita Morti,Nikita Morti,0.00E+00,2.00E+04,0,20.0K
Cocktail Rush,2022-11-09,9.99,"0 .. 20,000",Crooked Road,Piece Of Voxel,0.00E+00,2.00E+04,0,20.0K
Doggerfall,2022-12-09,3.99,"0 .. 20,000",Hikitari,galesoozka,0.00E+00,2.00E+04,0,20.0K
Eternal Fidelity,2023-01-27,8.99,"0 .. 20,000",Gamesforfarm,Gamesforfarm,0.00E+00,2.00E+04,0,20.0K
Dice Hero: The Unoriginal Story,2023-03-03,2.99,"0 .. 20,000",MistByte,MistByte,0.00E+00,2.00E+04,0,20.0K
The Road to Canterbury,2018-04-26,5.99,"0 .. 20,000",Choice of Games,Choice of Games,0.00E+00,2.00E+04,0,20.0K
Winged Sakura: Mindy's Arc 2,2019-04-26,9.99,"0 .. 20,000",WINGED SAKURA GAMES,WINGED SAKURA GAMES,0.00E+00,2.00E+04,0,20.0K
GACHIMUCHI The Card Game,2019-03-07,0.99,"0 .. 20,000",M♂NLY,M♂NLY,0.00E+00,2.00E+04,0,20.0K
Cave Confectioner,2021-03-16,2.99,"0 .. 20,000",Motor Strip Entertainment,Motor Strip Entertainment,0.00E+00,2.00E+04,0,20.0K
Forest Woodman,2020-01-03,2.99,"0 .. 20,000",Frosted Wings Studio,Frosted Wings Studio,0.00E+00,2.00E+04,0,20.0K
Trump and Virus,2020-05-12,2.99,"0 .. 20,000","UG Virtual Reality Technology Co.,Ltd.","UG Virtual Reality Technology Co.,Ltd.",0.00E+00,2.00E+04,0,20.0K
死前30天,2021-10-12,4.99,"0 .. 20,000",Kwing works,Kwing works,0.00E+00,2.00E+04,0,20.0K
Backrooms Exploration,2023-03-22,14.99,"0 .. 20,000",Mistcloud Games,Mistcloud Games,0.00E+00,2.00E+04,0,20.0K
The Otherwilde,2022-06-01,3.99,"0 .. 20,000",Brass Persimmon,Brass Persimmon,0.00E+00,2.00E+04,0,20.0K
MORLUSH,2022-06-15,4.99,"0 .. 20,000",Nikita Morti,Louie Inc,0.00E+00,2.00E+04,0,20.0K
Heroes of Issachar,2016-11-03,19.99,"0 .. 20,000",Blue Mana,Blue Mana,0.00E+00,2.00E+04,0,20.0K
Empyrean,2016-12-01,6.99,"0 .. 20,000",Choice of Games,Choice of Games,0.00E+00,2.00E+04,0,20.0K
Shadow of the Black Dragon,2018-02-27,0.99,"0 .. 20,000",Brewsterland Studios,Brewsterland Studios,0.00E+00,2.00E+04,0,20.0K
Highway Wars,2018-03-15,5.99,"0 .. 20,000",Hosted Games,Hosted Games,0.00E+00,2.00E+04,0,20.0K
RevelationTrestan-尸忆岛,2018-10-10,24.99,"0 .. 20,000",ZBO interactive technology,ZBO interactive technology,0.00E+00,2.00E+04,0,20.0K
CosPuzzle,2019-03-07,3.99,"0 .. 20,000",AnimeBomb,AnimeBomb,0.00E+00,2.00E+04,0,20.0K
Era of Miracles,2019-10-02,0.39,"0 .. 20,000",Seaborgium Entertainment,"Seaborgium Entertainment, khukhrovr",0.00E+00,2.00E+04,0,20.0K
NonetEnsemble:MagicworkLabyrinth,2020-02-11,19.99,"0 .. 20,000",PhotonSystem,PhotonSystem,0.00E+00,2.00E+04,0,20.0K
Little Town Hero,2020-07-09,24.99,"0 .. 20,000",GAME FREAK inc.,GAME FREAK inc.,0.00E+00,2.00E+04,0,20.0K
Desktop Man,2020-10-04,3.99,"0 .. 20,000",DesktopMan Team,DesktopMan Team,0.00E+00,2.00E+04,0,20.0K
RPGolf Legends,2022-01-19,29.99,"0 .. 20,000",ArticNet,KEMCO,0.00E+00,2.00E+04,0,20.0K
It's Killing Time,2016-04-22,4.99,"0 .. 20,000",Choice of Games,Choice of Games,0.00E+00,2.00E+04,0,20.0K
The Great Tournament 2,2018-02-26,6.99,"0 .. 20,000",Hosted Games,Hosted Games,0.00E+00,2.00E+04,0,20.0K
The Land of Glass,2018-03-26,14.99,"0 .. 20,000",Dual Wield Software,Dual Wield Software,0.00E+00,2.00E+04,0,20.0K
ARTé: Mecenas,2016-06-06,9.99,"0 .. 20,000",Triseum,Triseum,0.00E+00,2.00E+04,0,20.0K
Brass Town Wrestling,2020-01-30,11.99,"0 .. 20,000",Empty Teapot,Empty Teapot,0.00E+00,2.00E+04,0,20.0K
VasterClaws 3:Dragon slayer of the God world,2020-03-18,29.99,"0 .. 20,000",StudioGIW,"Mediascape Co.,Ltd.",0.00E+00,2.00E+04,0,20.0K
Battlemage: Magic by Mail,2021-08-12,4.99,"0 .. 20,000",Choice of Games,Choice of Games,0.00E+00,2.00E+04,0,20.0K
Recapture the Castle,2021-06-07,0.99,"0 .. 20,000",Sky City,Sky City,0.00E+00,2.00E+04,0,20.0K
Spells and Fellas,2022-11-07,0.0,"0 .. 20,000",Holotna,Holotna,0.00E+00,2.00E+04,0,20.0K
VR Rome,2018-11-05,14.99,"0 .. 20,000",Steven Luo,Steven Luo,0.00E+00,2.00E+04,0,20.0K
Paranormal Preparatory School,2022-08-11,6.99,"0 .. 20,000",Choice of Games LLC,Choice of Games LLC,0.00E+00,2.00E+04,0,20.0K
'1st Core: The Zombie Killing Cyborg',2018-06-30,0.99,"0 .. 20,000",Jesper Skjærbæk,Jesper Skjærbæk,0.00E+00,2.00E+04,0,20.0K
Tank Hero VR,2016-08-25,2.99,"0 .. 20,000",ED,ED,0.00E+00,2.00E+04,0,20.0K
Metempsychosis,2021-10-01,5.99,"0 .. 20,000",アリス☆メイド,WASABI entertainment,0.00E+00,2.00E+04,0,20.0K
RPGScenery,2022-01-27,6.99,"0 .. 20,000",RPGScenery,RPGScenery,0.00E+00,2.00E+04,0,20.0K
The Hole Story,2015-07-13,4.99,"0 .. 20,000","LearnDistrict Inc., The Negatives",LearnDistrict Inc.,0.00E+00,2.00E+04,0,20.0K
The Daring Mermaid Expedition,2016-02-12,4.99,"0 .. 20,000",Choice of Games,Choice of Games,0.00E+00,2.00E+04,0,20.0K
幻世情缘,2018-06-13,0.99,"0 .. 20,000",AQGames,AQGames,0.00E+00,2.00E+04,0,20.0K
Narborion Saga,2017-03-20,2.99,"0 .. 20,000",Liber Primus Games,Liber Primus Games,0.00E+00,2.00E+04,0,20.0K
Kidnapped! A Royal Birthday,2020-08-20,4.99,"0 .. 20,000",Choice of Games,Choice of Games,0.00E+00,2.00E+04,0,20.0K
Retro Racer,2021-05-21,0.99,"0 .. 20,000",Sweet Games,Sweet Games,0.00E+00,2.00E+04,0,20.0K
Daybreaker VR,2022-07-21,17.99,"0 .. 20,000","Liens, Power Up to Maximum","Liens, Power Up to Maximum",0.00E+00,2.00E+04,0,20.0K
Voidspace,2020-07-10,12.99,"0 .. 20,000",Universe Projects Inc.,Universe Projects Inc.,0.00E+00,2.00E+04,0,20.0K
票者！小慧的打工大作戰,2021-07-14,12.99,"0 .. 20,000",Kato Ooki Game Studio,BVRgames,0.00E+00,2.00E+04,0,20.0K
Cube Worlds Survival,2020-09-16,0.99,"0 .. 20,000",PaulArt,PaulArt,0.00E+00,2.00E+04,0,20.0K
Miolhr,2022-06-20,16.99,"0 .. 20,000",Miolhr Company,Miolhr Company,0.00E+00,2.00E+04,0,20.0K
Fox's Holiday / 狐の假期,2020-12-03,0.99,"0 .. 20,000",元气工作室,电钮组,0.00E+00,2.00E+04,0,20.0K
Xio: Survival,2022-06-30,4.99,"0 .. 20,000",FOUR,Dirty Bird Games,0.00E+00,2.00E+04,0,20.0K
Rose Action,2022-04-22,2.49,"0 .. 20,000",Ma Ge Game,Ma Ge Game,0.00E+00,2.00E+04,0,20.0K
❂ Hexaluga ❂ Weapon and Shield ☯,2018-05-14,99.99,"0 .. 20,000","Hede, Hexaluga mines",Hede,0.00E+00,2.00E+04,0,20.0K
The Doorbreaker,2017-10-17,0.49,"0 .. 20,000",Meepower,My Way Games,0.00E+00,2.00E+04,0,20.0K
Dungeon Kitty,2018-08-31,3.99,"0 .. 20,000",ZOV GAME STUDIO,ZOV GAME STUDIO,0.00E+00,2.00E+04,0,20.0K
校长模拟器,2021-02-26,4.99,"0 .. 20,000",新起点制作组,新起点制作组,0.00E+00,2.00E+04,0,20.0K
"World of DASM, DASM Spell Quest",2019-06-05,0.99,"0 .. 20,000",Shane Hillier,World of DASM,0.00E+00,2.00E+04,0,20.0K
Cat Inside,2018-08-17,1.79,"0 .. 20,000",SilverBlade,SilverBlade,0.00E+00,2.00E+04,0,20.0K
Rodent Warriors,2020-01-17,9.99,"0 .. 20,000","Kevin Smeltzer, Azucena Nuñez",Rodent Warriors,0.00E+00,2.00E+04,0,20.0K
Mad Princess: The Great Gladiators,2017-12-29,17.99,"0 .. 20,000",Atorasoft,DLsite,0.00E+00,2.00E+04,0,20.0K
The Demon Crystal,2019-03-28,9.99,"0 .. 20,000",YMCAT/Regista,Regista,0.00E+00,2.00E+04,0,20.0K
Feels,2019-11-13,3.99,"0 .. 20,000",Copper Heart Factory,Copper Heart Factory,0.00E+00,2.00E+04,0,20.0K
Uriel’s Chasm 3: Gelshock,2019-03-29,4.99,"0 .. 20,000",Rail Slave Games,KPL,0.00E+00,2.00E+04,0,20.0K
无奇刀 Wookie's Blade,2019-09-26,5.99,"0 .. 20,000","Hangzhou Wookart Technology Co.,Ltd.","Hangzhou Wookart Technology Co.,Ltd.",0.00E+00,2.00E+04,0,20.0K
Here Come the Mystery Teens!,2019-12-04,4.99,"0 .. 20,000",Alex Mankin,Alex Mankin,0.00E+00,2.00E+04,0,20.0K
Luminous Plume,2020-11-05,9.99,"0 .. 20,000",XenoHorizon,XenoHorizon,0.00E+00,2.00E+04,0,20.0K
Augury,2021-05-07,9.99,"0 .. 20,000",Azure,Azure,0.00E+00,2.00E+04,0,20.0K
Equin 2: The Warren Peace,2021-11-18,9.99,"0 .. 20,000",DXF Games,DXF Games,0.00E+00,2.00E+04,0,20.0K
Alphabetical Order,2021-09-13,0.61,"0 .. 20,000",PI.NNY,PI.NNY,0.00E+00,2.00E+04,0,20.0K
Homunculus Hotel,2022-03-03,4.99,"0 .. 20,000",Team SolEtude,Team SolEtude,0.00E+00,2.00E+04,0,20.0K
Elite School Roof Club,2022-03-27,1.99,"0 .. 20,000",MJD Team,MJD Team,0.00E+00,2.00E+04,0,20.0K
"I Can't Hear Your Words, So I Want To Listen To Your Heart",2022-08-30,4.99,"0 .. 20,000",箱崎奈绪(Hakozaki Nao),箱崎奈绪(Hakozaki Nao),0.00E+00,2.00E+04,0,20.0K
无极修仙传·序章,2022-10-20,1.19,"0 .. 20,000",金龙八部工作室,金龙八部工作室,0.00E+00,2.00E+04,0,20.0K
Eyo - Jump 'n' Run RPG,2022-11-04,4.99,"0 .. 20,000",Softwareentwicklung Wuest,Softwareentwicklung Wuest,0.00E+00,2.00E+04,0,20.0K
Morrow,2022-10-21,4.99,"0 .. 20,000",Boydem Studios,Boydem Studios,0.00E+00,2.00E+04,0,20.0K
Le Avventure di Blue,2022-12-06,3.99,"0 .. 20,000","Gerica Pulerà, Jailbreak Studio",FaberLudum,0.00E+00,2.00E+04,0,20.0K
BASMENT DWELLERS,2016-11-22,2.99,"0 .. 20,000",Happy Pony Land,Happy Pony Land,0.00E+00,2.00E+04,0,20.0K
Urban - Episode 1,2018-06-28,0.99,"0 .. 20,000",Burakku,Burakku,0.00E+00,2.00E+04,0,20.0K
The Rainsdowne Players,2018-09-18,0.99,"0 .. 20,000",Steve O'Gorman,Steve O'Gorman,0.00E+00,2.00E+04,0,20.0K
Dust and Salt: The Battle for Murk,2018-07-11,3.99,"0 .. 20,000",Prime Games,Prime Games,0.00E+00,2.00E+04,0,20.0K
Dungeon Rankers,2018-07-23,2.99,"0 .. 20,000",Dead Fish Eye,Dead Fish Eye,0.00E+00,2.00E+04,0,20.0K
VentureVerse: Legend of Ulora,2023-03-09,12.99,"0 .. 20,000",Widefrog Games,Widefrog Games,0.00E+00,2.00E+04,0,20.0K
Privateers,2019-04-18,9.99,"0 .. 20,000",Monster Tree,Monster Tree,0.00E+00,2.00E+04,0,20.0K
Blade of Acrimony,2018-12-31,0.0,"0 .. 20,000",Frostnoble,Frostnoble,0.00E+00,2.00E+04,0,20.0K
Axe Cop,2020-11-25,9.99,"0 .. 20,000",Red Triangle Games,Red Triangle Games,0.00E+00,2.00E+04,0,20.0K
The Last Monsters,2020-03-20,14.99,"0 .. 20,000",Digital Destiny Games,Digital Destiny Games,0.00E+00,2.00E+04,0,20.0K
Heroine for Hire,2021-05-25,7.99,"0 .. 20,000",Jellyfish Parade,Jellyfish Parade,0.00E+00,2.00E+04,0,20.0K
Burning Horns: A Bara Isekai JRPG,2022-03-04,6.99,"0 .. 20,000","Male Doll, Hexproof Yag",Male Doll,0.00E+00,2.00E+04,0,20.0K
The Marionette 提线木偶,2021-05-14,0.99,"0 .. 20,000",雪見いつか,冷笑黑妖,0.00E+00,2.00E+04,0,20.0K
Crystal Plague,2022-08-30,9.99,"0 .. 20,000",Ravelin Games,Ravelin Games,0.00E+00,2.00E+04,0,20.0K
Burrow of the Fallen Bear: A Gay Furry Visual Novel,2022-08-05,19.99,"0 .. 20,000",Male Doll,Male Doll,0.00E+00,2.00E+04,0,20.0K
Memory Shards,2022-05-19,1.99,"0 .. 20,000",Supernova Alt Games,Supernova Alt Games,0.00E+00,2.00E+04,0,20.0K
The Silent Huntress,2022-10-31,4.99,"0 .. 20,000",stormnebulae,stormnebulae,0.00E+00,2.00E+04,0,20.0K
Stickman's Arena,2022-11-14,3.99,"0 .. 20,000",Antonio Filipe,Afil Games,0.00E+00,2.00E+04,0,20.0K
Hearth's Light Potion Shop,2023-03-24,9.99,"0 .. 20,000",builds.games,builds.games,0.00E+00,2.00E+04,0,20.0K
Sokfest,2023-03-01,4.99,"0 .. 20,000",Sokpop Collective,Sokpop Collective,0.00E+00,2.00E+04,0,20.0K
Invisible Fist,2019-05-06,9.99,"0 .. 20,000","Failcore, Pineapple Works",Failcore,0.00E+00,2.00E+04,0,20.0K
Alchemic Dungeons DX,2019-02-14,7.99,"0 .. 20,000",Q-Cumber Factory,Flyhigh Works,0.00E+00,2.00E+04,0,20.0K
Mistero a Villa MilaFlora,2019-03-04,0.99,"0 .. 20,000",Armando,Armando Old Style Games,0.00E+00,2.00E+04,0,20.0K
Heaven's Grave,2019-07-21,14.99,"0 .. 20,000",Blackcross & Taylor,Blackcross & Taylor,0.00E+00,2.00E+04,0,20.0K
"Fight,to the last",2020-01-19,0.99,"0 .. 20,000",TinyLightStudio,TinyLightStudio,0.00E+00,2.00E+04,0,20.0K
Legend of Krannia: Cursed Fate,2021-01-25,9.99,"0 .. 20,000",AEthernum,AEthernum,0.00E+00,2.00E+04,0,20.0K
Advent Crossroad,2021-08-11,9.99,"0 .. 20,000",NANKADA,NANKADA,0.00E+00,2.00E+04,0,20.0K
Wraiths of SENTINEL,2021-09-16,6.99,"0 .. 20,000",Choice of Games,Choice of Games,0.00E+00,2.00E+04,0,20.0K
Miraculo Island,2021-10-21,4.99,"0 .. 20,000","Akumu Games, Iliad Works",Iliad Works,0.00E+00,2.00E+04,0,20.0K
The Vellescian Gambit,2021-11-15,4.99,"0 .. 20,000",Vellescian Games,Vellescian Games,0.00E+00,2.00E+04,0,20.0K
Tiny Tank:Dawn of Steel,2021-12-03,0.0,"0 .. 20,000",Disco Entertainment,Disco Entertainment,0.00E+00,2.00E+04,0,20.0K
Defenders Glory,2021-12-06,9.99,"0 .. 20,000",Derek Eduardo Gonçalves,Loris Studio,0.00E+00,2.00E+04,0,20.0K
Cryptr,2022-08-31,4.99,"0 .. 20,000",instructions unclear,instructions unclear,0.00E+00,2.00E+04,0,20.0K
Night Blood : Avenger's Tide,2022-07-11,4.99,"0 .. 20,000",Midnight Fantasy,Midnight Fantasy,0.00E+00,2.00E+04,0,20.0K
Way of the Wizard,2023-01-19,2.19,"0 .. 20,000",Dani Gas,Dani Gas,0.00E+00,2.00E+04,0,20.0K
Break Everything - Park,2023-01-27,199.99,"0 .. 20,000",Hede,Hede,0.00E+00,2.00E+04,0,20.0K
Torgar's Quest,2016-05-31,5.99,"0 .. 20,000",Tagunda LLC,Tagunda LLC,0.00E+00,2.00E+04,0,20.0K
Nother: an indie souls-like,2016-12-13,0.99,"0 .. 20,000",Team Ryzal,Team Ryzal,0.00E+00,2.00E+04,0,20.0K
"Eat, Sleep, Bet, Repeat",2017-10-26,14.99,"0 .. 20,000",Strategic Designs Ltd.,Strategic Designs Ltd.,0.00E+00,2.00E+04,0,20.0K
Asura Valley,2018-01-24,1.99,"0 .. 20,000",lvkeai,lvkeai,0.00E+00,2.00E+04,0,20.0K
DarkDIRE: The Advanced Set,2018-12-10,3.99,"0 .. 20,000",CounterParry,CounterParry,0.00E+00,2.00E+04,0,20.0K
Burg Battle,2021-03-22,,"0 .. 20,000","ElevenSeventy, LLC","ElevenSeventy, LLC",0.00E+00,2.00E+04,0,20.0K
Mysterious warrior,2021-09-02,2.19,"0 .. 20,000",Enoops,Enoops,0.00E+00,2.00E+04,0,20.0K
Dice vs Dice,2022-08-25,4.99,"0 .. 20,000",CodingApe Games,Vulpis Yazilim,0.00E+00,2.00E+04,0,20.0K
Last Threshold,2022-03-24,4.99,"0 .. 20,000",Astrolabe Stories,Astrolabe Stories,0.00E+00,2.00E+04,0,20.0K
Heart of Battle,2022-08-18,6.99,"0 .. 20,000",Heart's Choice,Heart's Choice,0.00E+00,2.00E+04,0,20.0K
Welcome To The Backrooms,2022-10-27,14.99,"0 .. 20,000",Brickmade Productions,Brickmade Productions,0.00E+00,2.00E+04,0,20.0K
Refuge,2022-11-29,3.49,"0 .. 20,000",CAAMS,CAAMS,0.00E+00,2.00E+04,0,20.0K
Explore the forest Kill!!!,2022-11-29,119.99,"0 .. 20,000",Explore,Explore,0.00E+00,2.00E+04,0,20.0K
Santa's vacation,2017-11-22,1.99,"0 .. 20,000",ElZzap Software,Volens Nolens Games,0.00E+00,2.00E+04,0,20.0K
Midnight Caravan,2020-08-24,9.99,"0 .. 20,000",Gamera Interactive,Gamera Interactive,0.00E+00,2.00E+04,0,20.0K
Romancing Monarchy,2018-07-24,2.99,"0 .. 20,000",Rouhana,Rouhana,0.00E+00,2.00E+04,0,20.0K
Blood Moon,2019-04-29,4.99,"0 .. 20,000",Sproubbit Studio,Sproubbit Studio,0.00E+00,2.00E+04,0,20.0K
Chaos,2020-10-30,4.99,"0 .. 20,000",Shenaniganz Studio,Shenaniganz Studio,0.00E+00,2.00E+04,0,20.0K
